ENTIDAD,NOMBRE ENTIDAD,DISTRITO,DISTRITO LOCAL,MUNICIPIO,SECCION,Contest_id
9,CIUDAD DE MEXICO,12,12,15,4576,53
9,CIUDAD DE MEXICO,12,12,15,4577,53
9,CIUDAD DE MEXICO,12,12,15,4578,53
9,CIUDAD DE MEXICO,12,12,15,4579,53
9,CIUDAD DE MEXICO,12,12,15,4580,53
9,CIUDAD DE MEXICO,12,12,15,4581,53
9,CIUDAD DE MEXICO,12,12,15,4582,53
9,CIUDAD DE MEXICO,12,12,15,4583,53
9,CIUDAD DE MEXICO,12,12,15,4584,53
9,CIUDAD DE MEXICO,12,12,15,4585,53
9,CIUDAD DE MEXICO,12,12,15,4754,53
9,CIUDAD DE MEXICO,12,12,15,4755,53
9,CIUDAD DE MEXICO,12,12,15,4756,53
9,CIUDAD DE MEXICO,12,12,15,4757,53
9,CIUDAD DE MEXICO,12,12,15,4758,53
9,CIUDAD DE MEXICO,12,12,15,4760,53
9,CIUDAD DE MEXICO,12,12,15,4761,53
9,CIUDAD DE MEXICO,12,12,15,4762,53
9,CIUDAD DE MEXICO,12,12,15,4763,53
9,CIUDAD DE MEXICO,12,12,15,4764,53
9,CIUDAD DE MEXICO,12,12,15,4765,53
9,CIUDAD DE MEXICO,12,12,15,4766,53
9,CIUDAD DE MEXICO,12,12,15,4767,53
9,CIUDAD DE MEXICO,12,12,15,4768,53
9,CIUDAD DE MEXICO,12,12,15,4769,53
9,CIUDAD DE MEXICO,12,12,15,4770,53
9,CIUDAD DE MEXICO,12,12,15,4771,53
9,CIUDAD DE MEXICO,12,12,15,4772,53
9,CIUDAD DE MEXICO,12,12,15,4773,53
9,CIUDAD DE MEXICO,12,12,15,4774,53
9,CIUDAD DE MEXICO,12,12,15,4775,53
9,CIUDAD DE MEXICO,12,12,15,4776,53
9,CIUDAD DE MEXICO,12,12,15,4777,53
9,CIUDAD DE MEXICO,12,12,15,4778,53
9,CIUDAD DE MEXICO,12,12,15,4779,53
9,CIUDAD DE MEXICO,12,12,15,4780,53
9,CIUDAD DE MEXICO,12,12,15,4781,53
9,CIUDAD DE MEXICO,12,12,15,4782,53
9,CIUDAD DE MEXICO,12,12,15,4783,53
9,CIUDAD DE MEXICO,12,12,15,4784,53
9,CIUDAD DE MEXICO,12,12,15,4785,53
9,CIUDAD DE MEXICO,12,12,15,4786,53
9,CIUDAD DE MEXICO,12,12,15,4787,53
9,CIUDAD DE MEXICO,12,12,15,4788,53
9,CIUDAD DE MEXICO,12,12,15,4789,53
9,CIUDAD DE MEXICO,12,12,15,4790,53
9,CIUDAD DE MEXICO,12,12,15,4791,53
9,CIUDAD DE MEXICO,12,12,15,4792,53
9,CIUDAD DE MEXICO,12,12,15,4793,53
9,CIUDAD DE MEXICO,12,12,15,4794,53
9,CIUDAD DE MEXICO,12,12,15,4795,53
9,CIUDAD DE MEXICO,12,12,15,4796,53
9,CIUDAD DE MEXICO,12,12,15,4797,53
9,CIUDAD DE MEXICO,12,12,15,4798,53
9,CIUDAD DE MEXICO,12,12,15,4799,53
9,CIUDAD DE MEXICO,12,12,15,4800,53
9,CIUDAD DE MEXICO,12,12,15,4801,53
9,CIUDAD DE MEXICO,12,12,15,4802,53
9,CIUDAD DE MEXICO,12,12,15,4803,53
9,CIUDAD DE MEXICO,12,12,15,4804,53
9,CIUDAD DE MEXICO,12,12,15,4805,53
9,CIUDAD DE MEXICO,12,12,15,4806,53
9,CIUDAD DE MEXICO,12,12,15,4807,53
9,CIUDAD DE MEXICO,12,12,15,4808,53
9,CIUDAD DE MEXICO,12,12,15,4809,53
9,CIUDAD DE MEXICO,12,12,15,4810,53
9,CIUDAD DE MEXICO,12,12,15,4811,53
9,CIUDAD DE MEXICO,12,12,15,4812,53
9,CIUDAD DE MEXICO,12,12,15,4813,53
9,CIUDAD DE MEXICO,12,12,15,4814,53
9,CIUDAD DE MEXICO,12,12,15,4815,53
9,CIUDAD DE MEXICO,12,12,15,4816,53
9,CIUDAD DE MEXICO,12,12,15,4817,53
9,CIUDAD DE MEXICO,12,12,15,4818,53
9,CIUDAD DE MEXICO,12,12,15,4819,53
9,CIUDAD DE MEXICO,12,12,15,4820,53
9,CIUDAD DE MEXICO,12,12,15,4831,53
9,CIUDAD DE MEXICO,12,12,15,4832,53
9,CIUDAD DE MEXICO,12,12,15,4833,53
9,CIUDAD DE MEXICO,12,12,15,4834,53
9,CIUDAD DE MEXICO,12,12,15,4835,53
9,CIUDAD DE MEXICO,12,12,15,4836,53
9,CIUDAD DE MEXICO,12,12,15,4837,53
9,CIUDAD DE MEXICO,12,12,15,4843,53
9,CIUDAD DE MEXICO,12,12,15,4844,53
9,CIUDAD DE MEXICO,12,12,15,4845,53
9,CIUDAD DE MEXICO,12,12,15,4846,53
9,CIUDAD DE MEXICO,12,12,15,4847,53
9,CIUDAD DE MEXICO,12,12,15,4848,53
9,CIUDAD DE MEXICO,12,12,15,4849,53
9,CIUDAD DE MEXICO,12,12,15,4850,53
9,CIUDAD DE MEXICO,12,12,15,4851,53
9,CIUDAD DE MEXICO,12,12,15,4852,53
9,CIUDAD DE MEXICO,12,12,15,4853,53
9,CIUDAD DE MEXICO,12,12,15,4854,53
9,CIUDAD DE MEXICO,12,12,15,4855,53
9,CIUDAD DE MEXICO,12,12,15,4856,53
9,CIUDAD DE MEXICO,12,12,15,4857,53
9,CIUDAD DE MEXICO,12,12,15,4858,53
9,CIUDAD DE MEXICO,12,12,15,4859,53
9,CIUDAD DE MEXICO,12,12,15,4860,53
9,CIUDAD DE MEXICO,12,12,15,4861,53
9,CIUDAD DE MEXICO,12,12,15,4862,53
9,CIUDAD DE MEXICO,12,12,15,4863,53
9,CIUDAD DE MEXICO,12,12,15,4864,53
9,CIUDAD DE MEXICO,12,12,15,4865,53
9,CIUDAD DE MEXICO,12,12,15,4866,53
9,CIUDAD DE MEXICO,12,12,15,4867,53
9,CIUDAD DE MEXICO,12,12,15,4868,53
9,CIUDAD DE MEXICO,12,12,15,4869,53
9,CIUDAD DE MEXICO,12,12,15,4870,53
9,CIUDAD DE MEXICO,12,12,15,4871,53
9,CIUDAD DE MEXICO,12,12,15,4872,53
9,CIUDAD DE MEXICO,12,12,15,4873,53
9,CIUDAD DE MEXICO,12,12,15,4874,53
9,CIUDAD DE MEXICO,12,12,15,4875,53
9,CIUDAD DE MEXICO,12,12,15,4876,53
9,CIUDAD DE MEXICO,12,12,15,4877,53
9,CIUDAD DE MEXICO,12,12,15,4878,53
9,CIUDAD DE MEXICO,12,12,15,4879,53
9,CIUDAD DE MEXICO,12,12,15,4880,53
9,CIUDAD DE MEXICO,12,12,15,4881,53
9,CIUDAD DE MEXICO,12,12,15,4882,53
9,CIUDAD DE MEXICO,12,12,15,4883,53
9,CIUDAD DE MEXICO,12,12,15,4884,53
9,CIUDAD DE MEXICO,12,12,15,4885,53
9,CIUDAD DE MEXICO,12,12,15,4886,53
9,CIUDAD DE MEXICO,12,12,15,4887,53
9,CIUDAD DE MEXICO,12,12,15,4888,53
9,CIUDAD DE MEXICO,12,12,15,4889,53
9,CIUDAD DE MEXICO,12,12,15,4890,53
9,CIUDAD DE MEXICO,12,12,15,4891,53
9,CIUDAD DE MEXICO,12,12,15,4892,53
9,CIUDAD DE MEXICO,12,12,15,4893,53
9,CIUDAD DE MEXICO,12,12,15,4894,53
9,CIUDAD DE MEXICO,12,12,15,4895,53
9,CIUDAD DE MEXICO,12,12,15,4896,53
9,CIUDAD DE MEXICO,12,12,15,4897,53
9,CIUDAD DE MEXICO,12,12,15,4898,53
9,CIUDAD DE MEXICO,12,12,15,4899,53
9,CIUDAD DE MEXICO,12,12,15,4900,53
9,CIUDAD DE MEXICO,12,12,15,4901,53
9,CIUDAD DE MEXICO,12,12,15,4902,53
9,CIUDAD DE MEXICO,12,12,15,4903,53
9,CIUDAD DE MEXICO,12,12,15,4904,53
9,CIUDAD DE MEXICO,12,12,15,4905,53
9,CIUDAD DE MEXICO,12,12,15,4906,53
9,CIUDAD DE MEXICO,12,12,15,4907,53
9,CIUDAD DE MEXICO,12,12,15,4908,53
9,CIUDAD DE MEXICO,12,12,15,4909,53
9,CIUDAD DE MEXICO,12,12,15,4910,53
9,CIUDAD DE MEXICO,12,12,15,4911,53
9,CIUDAD DE MEXICO,13,11,6,1833,62
9,CIUDAD DE MEXICO,13,11,6,1834,62
9,CIUDAD DE MEXICO,13,11,6,1835,62
9,CIUDAD DE MEXICO,13,11,6,1836,62
9,CIUDAD DE MEXICO,13,11,6,1837,62
9,CIUDAD DE MEXICO,13,11,6,1838,62
9,CIUDAD DE MEXICO,13,11,6,1839,62
9,CIUDAD DE MEXICO,13,11,6,1840,62
9,CIUDAD DE MEXICO,13,11,6,1841,62
9,CIUDAD DE MEXICO,13,11,6,1842,62
9,CIUDAD DE MEXICO,13,11,6,1843,62
9,CIUDAD DE MEXICO,13,11,6,1844,62
9,CIUDAD DE MEXICO,13,11,6,1854,62
9,CIUDAD DE MEXICO,13,11,6,1855,62
9,CIUDAD DE MEXICO,13,11,6,1856,62
9,CIUDAD DE MEXICO,13,11,6,1857,62
9,CIUDAD DE MEXICO,13,11,6,1858,62
9,CIUDAD DE MEXICO,13,11,6,1859,62
9,CIUDAD DE MEXICO,13,11,6,1860,62
9,CIUDAD DE MEXICO,13,11,6,1861,62
9,CIUDAD DE MEXICO,13,11,6,1862,62
9,CIUDAD DE MEXICO,13,11,6,1863,62
9,CIUDAD DE MEXICO,13,11,6,1864,62
9,CIUDAD DE MEXICO,13,11,6,1865,62
9,CIUDAD DE MEXICO,13,11,6,1866,62
9,CIUDAD DE MEXICO,13,11,6,1867,62
9,CIUDAD DE MEXICO,13,11,6,1868,62
9,CIUDAD DE MEXICO,13,11,6,1885,62
9,CIUDAD DE MEXICO,13,11,6,1886,62
9,CIUDAD DE MEXICO,13,11,6,1887,62
9,CIUDAD DE MEXICO,13,11,6,1888,62
9,CIUDAD DE MEXICO,13,11,6,1889,62
9,CIUDAD DE MEXICO,13,11,6,1890,62
9,CIUDAD DE MEXICO,13,11,6,1891,62
9,CIUDAD DE MEXICO,13,11,6,1892,62
9,CIUDAD DE MEXICO,13,11,6,1893,62
9,CIUDAD DE MEXICO,13,11,6,1894,62
9,CIUDAD DE MEXICO,13,11,6,1895,62
9,CIUDAD DE MEXICO,13,11,6,1896,62
9,CIUDAD DE MEXICO,13,11,6,1897,62
9,CIUDAD DE MEXICO,13,11,6,1901,62
9,CIUDAD DE MEXICO,13,11,6,1902,62
9,CIUDAD DE MEXICO,13,11,6,1904,62
9,CIUDAD DE MEXICO,13,11,6,1905,62
9,CIUDAD DE MEXICO,13,11,6,1906,62
9,CIUDAD DE MEXICO,13,11,6,1907,62
9,CIUDAD DE MEXICO,13,11,6,1908,62
9,CIUDAD DE MEXICO,13,11,6,1909,62
9,CIUDAD DE MEXICO,13,11,6,1910,62
9,CIUDAD DE MEXICO,13,11,6,1911,62
9,CIUDAD DE MEXICO,13,11,6,1912,62
9,CIUDAD DE MEXICO,13,11,6,1913,62
9,CIUDAD DE MEXICO,13,11,6,1914,62
9,CIUDAD DE MEXICO,13,11,6,1915,62
9,CIUDAD DE MEXICO,13,11,6,1916,62
9,CIUDAD DE MEXICO,13,11,6,1917,62
9,CIUDAD DE MEXICO,13,11,6,1918,62
9,CIUDAD DE MEXICO,13,11,6,1919,62
9,CIUDAD DE MEXICO,13,11,6,1920,62
9,CIUDAD DE MEXICO,13,11,6,1921,62
9,CIUDAD DE MEXICO,13,11,6,1922,62
9,CIUDAD DE MEXICO,13,11,6,1923,62
9,CIUDAD DE MEXICO,13,11,6,1924,62
9,CIUDAD DE MEXICO,13,11,6,1925,62
9,CIUDAD DE MEXICO,13,11,6,1926,62
9,CIUDAD DE MEXICO,13,11,6,1927,62
9,CIUDAD DE MEXICO,13,11,6,1928,62
9,CIUDAD DE MEXICO,13,11,6,1929,62
9,CIUDAD DE MEXICO,13,11,6,1930,62
9,CIUDAD DE MEXICO,13,11,6,1931,62
9,CIUDAD DE MEXICO,13,11,6,1932,62
9,CIUDAD DE MEXICO,13,11,6,1933,62
9,CIUDAD DE MEXICO,13,11,6,1934,62
9,CIUDAD DE MEXICO,13,11,6,1935,62
9,CIUDAD DE MEXICO,13,11,6,1936,62
9,CIUDAD DE MEXICO,13,11,6,1937,62
9,CIUDAD DE MEXICO,13,11,6,1938,62
9,CIUDAD DE MEXICO,13,11,6,1939,62
9,CIUDAD DE MEXICO,13,11,6,1940,62
9,CIUDAD DE MEXICO,13,11,6,1941,62
9,CIUDAD DE MEXICO,13,11,6,1942,62
9,CIUDAD DE MEXICO,13,11,6,1943,62
9,CIUDAD DE MEXICO,13,11,6,1944,62
9,CIUDAD DE MEXICO,13,15,6,1672,62
9,CIUDAD DE MEXICO,13,15,6,1673,62
9,CIUDAD DE MEXICO,13,15,6,1674,62
9,CIUDAD DE MEXICO,13,15,6,1675,62
9,CIUDAD DE MEXICO,13,15,6,1676,62
9,CIUDAD DE MEXICO,13,15,6,1677,62
9,CIUDAD DE MEXICO,13,15,6,1678,62
9,CIUDAD DE MEXICO,13,15,6,1679,62
9,CIUDAD DE MEXICO,13,15,6,1680,62
9,CIUDAD DE MEXICO,13,15,6,1681,62
9,CIUDAD DE MEXICO,13,15,6,1682,62
9,CIUDAD DE MEXICO,13,15,6,1683,62
9,CIUDAD DE MEXICO,13,15,6,1684,62
9,CIUDAD DE MEXICO,13,15,6,1685,62
9,CIUDAD DE MEXICO,13,15,6,1686,62
9,CIUDAD DE MEXICO,13,15,6,1687,62
9,CIUDAD DE MEXICO,13,15,6,1688,62
9,CIUDAD DE MEXICO,13,15,6,1689,62
9,CIUDAD DE MEXICO,13,15,6,1690,62
9,CIUDAD DE MEXICO,13,15,6,1691,62
9,CIUDAD DE MEXICO,13,15,6,1692,62
9,CIUDAD DE MEXICO,13,15,6,1693,62
9,CIUDAD DE MEXICO,13,15,6,1694,62
9,CIUDAD DE MEXICO,13,15,6,1695,62
9,CIUDAD DE MEXICO,13,15,6,1696,62
9,CIUDAD DE MEXICO,13,15,6,1697,62
9,CIUDAD DE MEXICO,13,15,6,1698,62
9,CIUDAD DE MEXICO,13,15,6,1699,62
9,CIUDAD DE MEXICO,13,15,6,1700,62
9,CIUDAD DE MEXICO,13,15,6,1701,62
9,CIUDAD DE MEXICO,13,15,6,1702,62
9,CIUDAD DE MEXICO,13,15,6,1703,62
9,CIUDAD DE MEXICO,13,15,6,1704,62
9,CIUDAD DE MEXICO,13,15,6,1705,62
9,CIUDAD DE MEXICO,13,15,6,1706,62
9,CIUDAD DE MEXICO,13,15,6,1707,62
9,CIUDAD DE MEXICO,13,15,6,1708,62
9,CIUDAD DE MEXICO,13,15,6,1709,62
9,CIUDAD DE MEXICO,13,15,6,1710,62
9,CIUDAD DE MEXICO,13,15,6,1711,62
9,CIUDAD DE MEXICO,13,15,6,1712,62
9,CIUDAD DE MEXICO,13,15,6,1713,62
9,CIUDAD DE MEXICO,13,15,6,1714,62
9,CIUDAD DE MEXICO,13,15,6,1715,62
9,CIUDAD DE MEXICO,13,15,6,1716,62
9,CIUDAD DE MEXICO,13,15,6,1717,62
9,CIUDAD DE MEXICO,13,15,6,1718,62
9,CIUDAD DE MEXICO,13,15,6,1719,62
9,CIUDAD DE MEXICO,13,15,6,1720,62
9,CIUDAD DE MEXICO,13,15,6,1721,62
9,CIUDAD DE MEXICO,13,15,6,1722,62
9,CIUDAD DE MEXICO,13,15,6,1723,62
9,CIUDAD DE MEXICO,13,15,6,1724,62
9,CIUDAD DE MEXICO,13,15,6,1725,62
9,CIUDAD DE MEXICO,13,15,6,1726,62
9,CIUDAD DE MEXICO,13,15,6,1727,62
9,CIUDAD DE MEXICO,13,15,6,1728,62
9,CIUDAD DE MEXICO,13,15,6,1729,62
9,CIUDAD DE MEXICO,13,15,6,1730,62
9,CIUDAD DE MEXICO,13,15,6,1731,62
9,CIUDAD DE MEXICO,13,15,6,1732,62
9,CIUDAD DE MEXICO,13,15,6,1733,62
9,CIUDAD DE MEXICO,13,15,6,1734,62
9,CIUDAD DE MEXICO,13,15,6,1735,62
9,CIUDAD DE MEXICO,13,15,6,1736,62
9,CIUDAD DE MEXICO,13,15,6,1737,62
9,CIUDAD DE MEXICO,13,15,6,1738,62
9,CIUDAD DE MEXICO,13,15,6,1739,62
9,CIUDAD DE MEXICO,13,15,6,1740,62
9,CIUDAD DE MEXICO,13,15,6,1741,62
9,CIUDAD DE MEXICO,13,15,6,1742,62
9,CIUDAD DE MEXICO,13,15,6,1743,62
9,CIUDAD DE MEXICO,13,15,6,1744,62
9,CIUDAD DE MEXICO,13,15,6,1745,62
9,CIUDAD DE MEXICO,13,15,6,1746,62
9,CIUDAD DE MEXICO,13,15,6,1747,62
9,CIUDAD DE MEXICO,13,15,6,1748,62
9,CIUDAD DE MEXICO,13,15,6,1749,62
9,CIUDAD DE MEXICO,13,15,6,1750,62
9,CIUDAD DE MEXICO,13,15,6,1751,62
9,CIUDAD DE MEXICO,13,15,6,1752,62
9,CIUDAD DE MEXICO,13,15,6,1753,62
9,CIUDAD DE MEXICO,13,15,6,1754,62
9,CIUDAD DE MEXICO,13,15,6,1755,62
9,CIUDAD DE MEXICO,13,15,6,1756,62
9,CIUDAD DE MEXICO,13,15,6,1757,62
9,CIUDAD DE MEXICO,13,15,6,1758,62
9,CIUDAD DE MEXICO,13,15,6,1759,62
9,CIUDAD DE MEXICO,13,15,6,1760,62
9,CIUDAD DE MEXICO,13,15,6,1761,62
9,CIUDAD DE MEXICO,13,15,6,1762,62
9,CIUDAD DE MEXICO,13,15,6,1763,62
9,CIUDAD DE MEXICO,13,15,6,1764,62
9,CIUDAD DE MEXICO,13,15,6,1765,62
9,CIUDAD DE MEXICO,13,15,6,1766,62
9,CIUDAD DE MEXICO,13,15,6,1767,62
9,CIUDAD DE MEXICO,13,15,6,1768,62
9,CIUDAD DE MEXICO,13,15,6,1769,62
9,CIUDAD DE MEXICO,13,15,6,1770,62
9,CIUDAD DE MEXICO,13,15,6,1771,62
9,CIUDAD DE MEXICO,13,15,6,1772,62
9,CIUDAD DE MEXICO,13,15,6,1773,62
9,CIUDAD DE MEXICO,13,15,6,1774,62
9,CIUDAD DE MEXICO,13,15,6,1775,62
9,CIUDAD DE MEXICO,13,15,6,1776,62
9,CIUDAD DE MEXICO,13,15,6,1777,62
9,CIUDAD DE MEXICO,13,15,6,1778,62
9,CIUDAD DE MEXICO,13,15,6,1779,62
9,CIUDAD DE MEXICO,13,15,6,1780,62
9,CIUDAD DE MEXICO,13,15,6,1781,62
9,CIUDAD DE MEXICO,13,15,6,1782,62
9,CIUDAD DE MEXICO,13,15,6,1783,62
9,CIUDAD DE MEXICO,13,15,6,1784,62
9,CIUDAD DE MEXICO,13,15,6,1785,62
9,CIUDAD DE MEXICO,13,15,6,1786,62
9,CIUDAD DE MEXICO,13,15,6,1787,62
9,CIUDAD DE MEXICO,13,15,6,1788,62
9,CIUDAD DE MEXICO,13,15,6,1789,62
9,CIUDAD DE MEXICO,13,15,6,1790,62
9,CIUDAD DE MEXICO,13,15,6,1791,62
9,CIUDAD DE MEXICO,13,15,6,1792,62
9,CIUDAD DE MEXICO,13,15,6,1793,62
9,CIUDAD DE MEXICO,13,15,6,1794,62
9,CIUDAD DE MEXICO,13,15,6,1795,62
9,CIUDAD DE MEXICO,13,15,6,1796,62
9,CIUDAD DE MEXICO,13,15,6,1797,62
9,CIUDAD DE MEXICO,13,15,6,1798,62
9,CIUDAD DE MEXICO,13,15,6,1799,62
9,CIUDAD DE MEXICO,13,15,6,1800,62
9,CIUDAD DE MEXICO,13,15,6,1801,62
9,CIUDAD DE MEXICO,13,15,6,1802,62
9,CIUDAD DE MEXICO,13,15,6,1803,62
9,CIUDAD DE MEXICO,13,15,6,1804,62
9,CIUDAD DE MEXICO,13,15,6,1805,62
9,CIUDAD DE MEXICO,13,15,6,1806,62
9,CIUDAD DE MEXICO,13,15,6,1807,62
9,CIUDAD DE MEXICO,13,15,6,1808,62
9,CIUDAD DE MEXICO,13,15,6,1809,62
9,CIUDAD DE MEXICO,13,15,6,1810,62
9,CIUDAD DE MEXICO,13,15,6,1811,62
9,CIUDAD DE MEXICO,13,15,6,1812,62
9,CIUDAD DE MEXICO,13,15,6,1813,62
9,CIUDAD DE MEXICO,13,15,6,1814,62
9,CIUDAD DE MEXICO,13,15,6,1815,62
9,CIUDAD DE MEXICO,13,15,6,1816,62
9,CIUDAD DE MEXICO,13,15,6,1817,62
9,CIUDAD DE MEXICO,13,15,6,1818,62
9,CIUDAD DE MEXICO,13,15,6,1819,62
9,CIUDAD DE MEXICO,13,15,6,1820,62
9,CIUDAD DE MEXICO,13,15,6,1821,62
9,CIUDAD DE MEXICO,13,15,6,1822,62
9,CIUDAD DE MEXICO,13,15,6,1823,62
9,CIUDAD DE MEXICO,13,15,6,1824,62
9,CIUDAD DE MEXICO,13,15,6,1825,62
9,CIUDAD DE MEXICO,13,15,6,1826,62
9,CIUDAD DE MEXICO,13,15,6,1827,62
9,CIUDAD DE MEXICO,13,15,6,1828,62
9,CIUDAD DE MEXICO,13,15,6,1829,62
9,CIUDAD DE MEXICO,13,15,6,1830,62
9,CIUDAD DE MEXICO,13,15,6,1831,62
9,CIUDAD DE MEXICO,13,15,6,1832,62
9,CIUDAD DE MEXICO,13,15,6,1845,62
9,CIUDAD DE MEXICO,13,15,6,1846,62
9,CIUDAD DE MEXICO,13,15,6,1847,62
9,CIUDAD DE MEXICO,13,15,6,1848,62
9,CIUDAD DE MEXICO,13,15,6,1849,62
9,CIUDAD DE MEXICO,13,15,6,1850,62
9,CIUDAD DE MEXICO,13,15,6,1851,62
9,CIUDAD DE MEXICO,13,15,6,1852,62
9,CIUDAD DE MEXICO,13,15,6,1853,62
9,CIUDAD DE MEXICO,13,15,6,1869,62
9,CIUDAD DE MEXICO,13,15,6,1870,62
9,CIUDAD DE MEXICO,13,15,6,1871,62
9,CIUDAD DE MEXICO,13,15,6,1872,62
9,CIUDAD DE MEXICO,13,15,6,1873,62
9,CIUDAD DE MEXICO,13,15,6,1874,62
9,CIUDAD DE MEXICO,13,15,6,1875,62
9,CIUDAD DE MEXICO,13,15,6,1876,62
9,CIUDAD DE MEXICO,13,15,6,1877,62
9,CIUDAD DE MEXICO,13,15,6,1878,62
9,CIUDAD DE MEXICO,13,15,6,1879,62
9,CIUDAD DE MEXICO,13,15,6,1880,62
9,CIUDAD DE MEXICO,13,15,6,1881,62
9,CIUDAD DE MEXICO,13,15,6,1882,62
9,CIUDAD DE MEXICO,13,15,6,1883,62
9,CIUDAD DE MEXICO,13,15,6,1884,62
9,CIUDAD DE MEXICO,13,15,6,1898,62
9,CIUDAD DE MEXICO,13,15,6,1899,62
9,CIUDAD DE MEXICO,13,15,6,1900,62
9,CIUDAD DE MEXICO,13,15,6,1903,62
9,CIUDAD DE MEXICO,13,15,6,1945,62
9,CIUDAD DE MEXICO,13,15,6,1946,62
9,CIUDAD DE MEXICO,13,15,6,1947,62
9,CIUDAD DE MEXICO,13,15,6,1948,62
9,CIUDAD DE MEXICO,13,15,6,1949,62
9,CIUDAD DE MEXICO,13,15,6,1950,62
9,CIUDAD DE MEXICO,13,15,6,1951,62
9,CIUDAD DE MEXICO,13,15,6,1952,62
9,CIUDAD DE MEXICO,13,15,6,1953,62
9,CIUDAD DE MEXICO,13,15,6,1954,62
9,CIUDAD DE MEXICO,13,15,6,1955,62
9,CIUDAD DE MEXICO,13,15,6,1956,62
9,CIUDAD DE MEXICO,13,15,6,1957,62
9,CIUDAD DE MEXICO,13,15,6,1958,62
9,CIUDAD DE MEXICO,13,15,6,1959,62
9,CIUDAD DE MEXICO,13,15,6,1960,62
9,CIUDAD DE MEXICO,13,15,6,1961,62
9,CIUDAD DE MEXICO,13,15,6,1962,62
9,CIUDAD DE MEXICO,13,15,6,1963,62
9,CIUDAD DE MEXICO,13,15,6,1964,62
9,CIUDAD DE MEXICO,13,15,6,1965,62
9,CIUDAD DE MEXICO,13,15,6,1966,62
9,CIUDAD DE MEXICO,13,15,6,1967,62
9,CIUDAD DE MEXICO,13,15,6,1968,62
9,CIUDAD DE MEXICO,13,15,6,1969,62
9,CIUDAD DE MEXICO,13,15,6,1970,62
9,CIUDAD DE MEXICO,14,14,12,3769,68
9,CIUDAD DE MEXICO,14,14,12,3770,68
9,CIUDAD DE MEXICO,14,14,12,3771,68
9,CIUDAD DE MEXICO,14,14,12,3772,68
9,CIUDAD DE MEXICO,14,14,12,3773,68
9,CIUDAD DE MEXICO,14,14,12,3774,68
9,CIUDAD DE MEXICO,14,14,12,3775,68
9,CIUDAD DE MEXICO,14,14,12,3776,68
9,CIUDAD DE MEXICO,14,14,12,3777,68
9,CIUDAD DE MEXICO,14,14,12,3778,68
9,CIUDAD DE MEXICO,14,14,12,3779,68
9,CIUDAD DE MEXICO,14,14,12,3780,68
9,CIUDAD DE MEXICO,14,14,12,3781,68
9,CIUDAD DE MEXICO,14,14,12,3782,68
9,CIUDAD DE MEXICO,14,14,12,3783,68
9,CIUDAD DE MEXICO,14,14,12,3784,68
9,CIUDAD DE MEXICO,14,14,12,3785,68
9,CIUDAD DE MEXICO,14,14,12,3786,68
9,CIUDAD DE MEXICO,14,14,12,3787,68
9,CIUDAD DE MEXICO,14,14,12,3788,68
9,CIUDAD DE MEXICO,14,14,12,3789,68
9,CIUDAD DE MEXICO,14,14,12,3790,68
9,CIUDAD DE MEXICO,14,14,12,3791,68
9,CIUDAD DE MEXICO,14,14,12,3792,68
9,CIUDAD DE MEXICO,14,14,12,3793,68
9,CIUDAD DE MEXICO,14,14,12,3794,68
9,CIUDAD DE MEXICO,14,14,12,3795,68
9,CIUDAD DE MEXICO,14,14,12,3796,68
9,CIUDAD DE MEXICO,14,14,12,3797,68
9,CIUDAD DE MEXICO,14,14,12,3798,68
9,CIUDAD DE MEXICO,14,14,12,3799,68
9,CIUDAD DE MEXICO,14,14,12,3800,68
9,CIUDAD DE MEXICO,14,14,12,3801,68
9,CIUDAD DE MEXICO,14,14,12,3802,68
9,CIUDAD DE MEXICO,14,14,12,3803,68
9,CIUDAD DE MEXICO,14,14,12,3804,68
9,CIUDAD DE MEXICO,14,14,12,3805,68
9,CIUDAD DE MEXICO,14,14,12,3806,68
9,CIUDAD DE MEXICO,14,14,12,3807,68
9,CIUDAD DE MEXICO,14,14,12,3808,68
9,CIUDAD DE MEXICO,14,14,12,3809,68
9,CIUDAD DE MEXICO,14,14,12,3810,68
9,CIUDAD DE MEXICO,14,14,12,3811,68
9,CIUDAD DE MEXICO,14,14,12,3812,68
9,CIUDAD DE MEXICO,14,14,12,3813,68
9,CIUDAD DE MEXICO,14,14,12,3814,68
9,CIUDAD DE MEXICO,14,14,12,3815,68
9,CIUDAD DE MEXICO,14,14,12,3816,68
9,CIUDAD DE MEXICO,14,14,12,3817,68
9,CIUDAD DE MEXICO,14,14,12,3818,68
9,CIUDAD DE MEXICO,14,14,12,3819,68
9,CIUDAD DE MEXICO,14,14,12,3820,68
9,CIUDAD DE MEXICO,14,14,12,3821,68
9,CIUDAD DE MEXICO,14,14,12,3822,68
9,CIUDAD DE MEXICO,14,14,12,3823,68
9,CIUDAD DE MEXICO,14,14,12,3824,68
9,CIUDAD DE MEXICO,14,14,12,3825,68
9,CIUDAD DE MEXICO,14,14,12,3826,68
9,CIUDAD DE MEXICO,14,14,12,3827,68
9,CIUDAD DE MEXICO,14,14,12,3828,68
9,CIUDAD DE MEXICO,14,14,12,3829,68
9,CIUDAD DE MEXICO,14,14,12,3830,68
9,CIUDAD DE MEXICO,14,14,12,3831,68
9,CIUDAD DE MEXICO,14,14,12,3832,68
9,CIUDAD DE MEXICO,14,14,12,3833,68
